INFO:tensorflow:Restoring parameters from /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model restored from best_cog_lm.ckpt
INFO:root:[TRAINING] Epoch: 0 | Step: 100 | Global step: 100 | Running loss avg: 3.3961
Decoded: therefore the respect of also especially in fundamental particular there should not be underestimated.
INFO:root:Encoded: let us hope that the sound quality will be better tomorrow
Decoded: at us us that the basic quality will be rather itself.
INFO:root:Encoded: overall i feel that we can but support this agreement for the reasons expressed by messrs westendorp y cabeza and seguro whose opinions i share
Decoded: full fact feel that we will however support this action for the reasons expressed by thanking dutch de mckenna and among our opinions i share.
INFO:root:==========
INFO:root:Learning rate reduced from 0.00006561 to 0.00005905 after 10 stagnant epochs
INFO:root:[TRAINING] Epoch: 156 | Step: 100 | Global step: 351568 | Running loss avg: 0.2612
INFO:root:[TRAINING] Epoch: 156 | Step: 200 | Global step: 351668 | Running loss avg: 0.2359
INFO:root:[TRAINING] Epoch: 156 | Step: 300 | Global step: 351768 | Running loss avg: 0.2188
INFO:root:[TRAINING] Epoch: 156 | Step: 400 | Global step: 351868 | Running loss avg: 0.1298
INFO:root:[TRAINING] Epoch: 156 | Step: 500 | Global step: 351968 | Running loss avg: 0.1329
INFO:root:[TRAINING] Epoch: 156 | Step: 600 | Global step: 352068 | Running loss avg: 0.0943
INFO:root:[TRAINING] Epoch: 156 | Step: 700 | Global step: 352168 | Running loss avg: 0.0645
INFO:root:[TRAINING] Epoch: 156 | Step: 800 | Global step: 352268 | Running loss avg: 0.0587
INFO:root:[TRAINING] Epoch: 156 | Step: 900 | Global step: 352368 | Running loss avg: 0.0364
INFO:root:[TRAINING] Epoch: 156 | Step: 1000 | Global step: 352468 | Running loss avg: 0.0363
INFO:root:[TRAINING] Epoch: 156 | Step: 1100 | Global step: 352568 | Running loss avg: 0.0420
INFO:root:[TRAINING] Epoch: 156 | Step: 1200 | Global step: 352668 | Running loss avg: 0.1109
INFO:root:[TRAINING] Epoch: 156 | Step: 1300 | Global step: 352768 | Running loss avg: 0.1074
INFO:root:[TRAINING] Epoch: 156 | Step: 1400 | Global step: 352868 | Running loss avg: 0.0971
INFO:root:[TRAINING] Epoch: 156 | Step: 1500 | Global step: 352968 | Running loss avg: 0.0719
INFO:root:[TRAINING] Epoch: 156 | Step: 1600 | Global step: 353068 | Running loss avg: 0.0701
INFO:root:[TRAINING] Epoch: 156 | Step: 1700 | Global step: 353168 | Running loss avg: 0.0792
INFO:root:[TRAINING] Epoch: 156 | Step: 1800 | Global step: 353268 | Running loss avg: 0.0807
INFO:root:[TRAINING] Epoch: 156 | Step: 1900 | Global step: 353368 | Running loss avg: 0.0905
INFO:root:[TRAINING] Epoch: 156 | Step: 2000 | Global step: 353468 | Running loss avg: 0.0918
INFO:root:[TRAINING] Epoch: 156 | Step: 2100 | Global step: 353568 | Running loss avg: 0.1079
INFO:root:[TRAINING] Epoch: 156 | Step: 2200 | Global step: 353668 | Running loss avg: 0.0915
INFO:root:[TRAINING] Epoch 156 concluded | Average epoch loss: 0.1048 | Average speed: 3145.88 wps
INFO:root:[VALIDATION] Epoch: 156 | Step: 100 | Running loss avg: 0.5230
INFO:root:[VALIDATION] Epoch: 156 | Step: 200 | Running loss avg: 0.6179
INFO:root:[VALIDATION] Epoch: 156 | Step: 300 | Running loss avg: 0.4705
INFO:root:[VALIDATION] Epoch: 156 | Step: 400 | Running loss avg: 0.4913
INFO:root:[VALIDATION] Epoch 156 concluded | Validation epoch loss: 0.5215
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: in the end the directive did not deal with the issue of spare parts for the purpose of repair
Decoded: in the end a directive does not deal with the issue of fine parts for the purpose of minorities.
INFO:root:Encoded: so with a calf born in france fattened in italy and slaughtered in ireland the label will be a real geography lesson
Decoded: so with a <UNK> off in france acting in portugal and consequently in kosovo the sea will be a real currency alliance.
INFO:root:Encoded: i would however also like to thank the other participants who are of course the commission which had to play the role of intermediary and technical innovator and did so extremely rigorously and effectively the commissioner and also all the staff of the commission
Decoded: i would also also like to support the other associations who are of course the commission who for to play the freedom of justice and technical <UNK> but why just two and and apply the rapporteur and also all the members of the commission.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: there is also an absence of clarity in the definition of the illegal immigrants to whom the regulation will apply
Decoded: there is also an lack of trust in the management of the illegal power to whom the directive will apply.
INFO:root:Encoded: quite simply because this dreadful patent and the runup to it together with the disappearance of a parliamentary question show how we ought not to deal with biotechnology that is to say in a careless and slipshod manner
Decoded: quite simply not this swedish daphne and the beginning to have together with the authorities of a second first show how we does not to deal with racism that is to say in a lot and <UNK> manner.
INFO:root:Encoded: many thanks mr president
Decoded: good thanks mr president.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 157 | Step: 100 | Global step: 353821 | Running loss avg: 0.2178
INFO:root:[TRAINING] Epoch: 157 | Step: 200 | Global step: 353921 | Running loss avg: 0.1887
INFO:root:[TRAINING] Epoch: 157 | Step: 300 | Global step: 354021 | Running loss avg: 0.2341
INFO:root:[TRAINING] Epoch: 157 | Step: 400 | Global step: 354121 | Running loss avg: 0.1146
INFO:root:[TRAINING] Epoch: 157 | Step: 500 | Global step: 354221 | Running loss avg: 0.0952
INFO:root:[TRAINING] Epoch: 157 | Step: 600 | Global step: 354321 | Running loss avg: 0.0945
INFO:root:[TRAINING] Epoch: 157 | Step: 700 | Global step: 354421 | Running loss avg: 0.0986
INFO:root:[TRAINING] Epoch: 157 | Step: 800 | Global step: 354521 | Running loss avg: 0.0946
INFO:root:[TRAINING] Epoch: 157 | Step: 900 | Global step: 354621 | Running loss avg: 0.0579
INFO:root:[TRAINING] Epoch: 157 | Step: 1000 | Global step: 354721 | Running loss avg: 0.0380
INFO:root:[TRAINING] Epoch: 157 | Step: 1100 | Global step: 354821 | Running loss avg: 0.0383
INFO:root:[TRAINING] Epoch: 157 | Step: 1200 | Global step: 354921 | Running loss avg: 0.1135
INFO:root:[TRAINING] Epoch: 157 | Step: 1300 | Global step: 355021 | Running loss avg: 0.1463
INFO:root:[TRAINING] Epoch: 157 | Step: 1400 | Global step: 355121 | Running loss avg: 0.1312
INFO:root:[TRAINING] Epoch: 157 | Step: 1500 | Global step: 355221 | Running loss avg: 0.0609
INFO:root:[TRAINING] Epoch: 157 | Step: 1600 | Global step: 355321 | Running loss avg: 0.0607
INFO:root:[TRAINING] Epoch: 157 | Step: 1700 | Global step: 355421 | Running loss avg: 0.0840
INFO:root:[TRAINING] Epoch: 157 | Step: 1800 | Global step: 355521 | Running loss avg: 0.1241
INFO:root:[TRAINING] Epoch: 157 | Step: 1900 | Global step: 355621 | Running loss avg: 0.1190
INFO:root:[TRAINING] Epoch: 157 | Step: 2000 | Global step: 355721 | Running loss avg: 0.1084
INFO:root:[TRAINING] Epoch: 157 | Step: 2100 | Global step: 355821 | Running loss avg: 0.0920
INFO:root:[TRAINING] Epoch: 157 | Step: 2200 | Global step: 355921 | Running loss avg: 0.0954
INFO:root:[TRAINING] Epoch 157 concluded | Average epoch loss: 0.1111 | Average speed: 3012.45 wps
INFO:root:[VALIDATION] Epoch: 157 | Step: 100 | Running loss avg: 0.5225
INFO:root:[VALIDATION] Epoch: 157 | Step: 200 | Running loss avg: 0.7405
INFO:root:[VALIDATION] Epoch: 157 | Step: 300 | Running loss avg: 0.5873
INFO:root:[VALIDATION] Epoch: 157 | Step: 400 | Running loss avg: 0.8198
INFO:root:[VALIDATION] Epoch 157 concluded | Validation epoch loss: 0.6763
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: greece is a typical example
Decoded: greece is a word example.
INFO:root:Encoded: the second idea which was restored was the harnessing of financial resources that were adequate to the challenges
Decoded: the second idea which was prove was the <UNK> of financial products that used made to the values.
INFO:root:Encoded: at the same time the community in its least developed countries initiative within the framework of the wto seeks to associate other commercial partners to this market opening policy of ours which would consist of exempting essentially all the products of lldcs from duties and quotas
Decoded: at the same time the commission in our regulations level we union within the framework of the which continues to the other of which which to to of of and which of the are are the the and of for for products and and and products.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: i want to thank the commissioner for her answer
Decoded: i want to thank the rapporteur for your answer.
INFO:root:Encoded: this contact with diplomats appointed as special envoys by the european parliament is of course also something we would heartily recommend
Decoded: this connection with red imposed on special came by the european parliament but of course also what we would determined assent.
INFO:root:Encoded: secondly there must be sustainability as far as the rate of inflation is concerned
Decoded: firstly it must be impact more than as the production of growth is concerned.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 158 | Step: 100 | Global step: 356074 | Running loss avg: 0.1108
INFO:root:[TRAINING] Epoch: 158 | Step: 200 | Global step: 356174 | Running loss avg: 0.1003
INFO:root:[TRAINING] Epoch: 158 | Step: 300 | Global step: 356274 | Running loss avg: 0.1310
INFO:root:[TRAINING] Epoch: 158 | Step: 400 | Global step: 356374 | Running loss avg: 0.2100
INFO:root:[TRAINING] Epoch: 158 | Step: 500 | Global step: 356474 | Running loss avg: 0.1833
INFO:root:[TRAINING] Epoch: 158 | Step: 600 | Global step: 356574 | Running loss avg: 0.1780
INFO:root:[TRAINING] Epoch: 158 | Step: 700 | Global step: 356674 | Running loss avg: 0.2100
INFO:root:[TRAINING] Epoch: 158 | Step: 800 | Global step: 356774 | Running loss avg: 0.2050
INFO:root:[TRAINING] Epoch: 158 | Step: 900 | Global step: 356874 | Running loss avg: 0.1447
INFO:root:[TRAINING] Epoch: 158 | Step: 1000 | Global step: 356974 | Running loss avg: 0.1252
INFO:root:[TRAINING] Epoch: 158 | Step: 1100 | Global step: 357074 | Running loss avg: 0.1130
INFO:root:[TRAINING] Epoch: 158 | Step: 1200 | Global step: 357174 | Running loss avg: 0.0627
INFO:root:[TRAINING] Epoch: 158 | Step: 1300 | Global step: 357274 | Running loss avg: 0.0375
INFO:root:[TRAINING] Epoch: 158 | Step: 1400 | Global step: 357374 | Running loss avg: 0.0378
INFO:root:[TRAINING] Epoch: 158 | Step: 1500 | Global step: 357474 | Running loss avg: 0.0973
INFO:root:[TRAINING] Epoch: 158 | Step: 1600 | Global step: 357574 | Running loss avg: 0.1278
INFO:root:[TRAINING] Epoch: 158 | Step: 1700 | Global step: 357674 | Running loss avg: 0.1250
INFO:root:[TRAINING] Epoch: 158 | Step: 1800 | Global step: 357774 | Running loss avg: 0.0770
INFO:root:[TRAINING] Epoch: 158 | Step: 1900 | Global step: 357874 | Running loss avg: 0.0663
INFO:root:[TRAINING] Epoch: 158 | Step: 2000 | Global step: 357974 | Running loss avg: 0.0729
INFO:root:[TRAINING] Epoch: 158 | Step: 2100 | Global step: 358074 | Running loss avg: 0.0840
INFO:root:[TRAINING] Epoch: 158 | Step: 2200 | Global step: 358174 | Running loss avg: 0.0909
INFO:root:[TRAINING] Epoch 158 concluded | Average epoch loss: 0.1173 | Average speed: 3021.82 wps
INFO:root:[VALIDATION] Epoch: 158 | Step: 100 | Running loss avg: 0.5580
INFO:root:[VALIDATION] Epoch: 158 | Step: 200 | Running loss avg: 0.5343
INFO:root:[VALIDATION] Epoch: 158 | Step: 300 | Running loss avg: 0.4245
INFO:root:[VALIDATION] Epoch: 158 | Step: 400 | Running loss avg: 0.5962
INFO:root:[VALIDATION] Epoch 158 concluded | Validation epoch loss: 0.5354
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: this is because by introducing it we would de facto be creating first and foremost fresh incentives for renewed subsidyhunting and ultimately we would again have to rely on controls which have hitherto already proved to be insufficiently effective
Decoded: this is so by impose it we would am prodi be further first and foremost complete fight for its entity and ultimately we would therefore also to firstly on statistics which have may already considered to be monitored tax.
INFO:root:Encoded: because the conditions are the same for everyone it is in no one s interests to make the conditions more difficult for anyone else
Decoded: because the interests are the good for point it is in any one s attention to make the change more subject for consumers else.
INFO:root:Encoded: within the context of this policy for southeastern europe it is evident that the area s socioeconomic reconstruction will play an extremely important part
Decoded: will the context of this policy for helping europe europe is pleased that the european s collective borders will play an extremely important part.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: mr presidentinoffice all democratic systems have deficits but you are right to point out that we are currently at the beginning under the portuguese presidency of an intergovernmental conference aimed at reforming the treaties
Decoded: mr think the use policies the ucits but you are able to point out that we are still at the beginning before the portuguese presidency of this new level or at replace the council.
INFO:root:Encoded: needless to say the commission s services will look into them more closely and i am assuming that the commission will react favourably to the majority of these proposals
Decoded: needless to not the commission s council will need into them more closely and the am stressed that the commission will hopefully fails to the majority of these proposals.
INFO:root:Encoded: i think it would be premature and i think that portugal cannot be unaware of this issue to reduce the number of commissioners to less than the number of member states
Decoded: i think it would be label and i think that austria should be beginning of this issue to reduce the number of women to more than the number of member states.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 159 | Step: 100 | Global step: 358327 | Running loss avg: 0.1369
INFO:root:[TRAINING] Epoch: 159 | Step: 200 | Global step: 358427 | Running loss avg: 0.1168
INFO:root:[TRAINING] Epoch: 159 | Step: 300 | Global step: 358527 | Running loss avg: 0.1084
INFO:root:[TRAINING] Epoch: 159 | Step: 400 | Global step: 358627 | Running loss avg: 0.0771
INFO:root:[TRAINING] Epoch: 159 | Step: 500 | Global step: 358727 | Running loss avg: 0.0758
INFO:root:[TRAINING] Epoch: 159 | Step: 600 | Global step: 358827 | Running loss avg: 0.0695
INFO:root:[TRAINING] Epoch: 159 | Step: 700 | Global step: 358927 | Running loss avg: 0.0602
INFO:root:[TRAINING] Epoch: 159 | Step: 800 | Global step: 359027 | Running loss avg: 0.0605
INFO:root:[TRAINING] Epoch: 159 | Step: 900 | Global step: 359127 | Running loss avg: 0.0778
INFO:root:[TRAINING] Epoch: 159 | Step: 1000 | Global step: 359227 | Running loss avg: 0.0892
INFO:root:[TRAINING] Epoch: 159 | Step: 1100 | Global step: 359327 | Running loss avg: 0.0864
INFO:root:[TRAINING] Epoch: 159 | Step: 1200 | Global step: 359427 | Running loss avg: 0.0936
INFO:root:[TRAINING] Epoch: 159 | Step: 1300 | Global step: 359527 | Running loss avg: 0.0910
INFO:root:[TRAINING] Epoch: 159 | Step: 1400 | Global step: 359627 | Running loss avg: 0.0934
INFO:root:[TRAINING] Epoch: 159 | Step: 1500 | Global step: 359727 | Running loss avg: 0.0933
INFO:root:[TRAINING] Epoch: 159 | Step: 1600 | Global step: 359827 | Running loss avg: 0.1019
INFO:root:[TRAINING] Epoch: 159 | Step: 1700 | Global step: 359927 | Running loss avg: 0.0984
INFO:root:[TRAINING] Epoch: 159 | Step: 1800 | Global step: 360027 | Running loss avg: 0.0347
INFO:root:[TRAINING] Epoch: 159 | Step: 1900 | Global step: 360127 | Running loss avg: 0.0309
INFO:root:[TRAINING] Epoch: 159 | Step: 2000 | Global step: 360227 | Running loss avg: 0.0608
INFO:root:[TRAINING] Epoch: 159 | Step: 2100 | Global step: 360327 | Running loss avg: 0.2584
INFO:root:[TRAINING] Epoch: 159 | Step: 2200 | Global step: 360427 | Running loss avg: 0.2791
INFO:root:[TRAINING] Epoch 159 concluded | Average epoch loss: 0.1028 | Average speed: 3016.66 wps
INFO:root:[VALIDATION] Epoch: 159 | Step: 100 | Running loss avg: 0.4608
INFO:root:[VALIDATION] Epoch: 159 | Step: 200 | Running loss avg: 0.6509
INFO:root:[VALIDATION] Epoch: 159 | Step: 300 | Running loss avg: 0.5920
INFO:root:[VALIDATION] Epoch: 159 | Step: 400 | Running loss avg: 0.5426
INFO:root:[VALIDATION] Epoch 159 concluded | Validation epoch loss: 0.5654
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: the first point is that the polluter must accept his liability in full
Decoded: the first point is that the aviation we find your discrimination in full.
INFO:root:Encoded: in my opinion it is mainly up to a manager to take responsibility for the precise detail of personnel policy
Decoded: in my opinion it is are up to a citizen to take work for the mention doubt of reconstruction policy.
INFO:root:Encoded: commissioner you have been extremely active this morning
Decoded: commissioner you have been extremely broad this morning.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: appeals to the consolidation of democracy the rule of law and human rights are nothing more than the european union s customary excuse for meddling in the domestic affairs of other countries
Decoded: ought to the stability of democracy the treaty of law and fundamental rights are already being than the european union and scandalous rise for <UNK> in the modern identity of other countries.
INFO:root:Encoded: so i refer to the things i do not agree with
Decoded: so i refer to the you i do not agree with.
INFO:root:Encoded: there is little point in doing that in our view
Decoded: there is important point in lisbon that in our order.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 160 | Step: 100 | Global step: 360580 | Running loss avg: 0.2441
INFO:root:[TRAINING] Epoch: 160 | Step: 200 | Global step: 360680 | Running loss avg: 0.2215
INFO:root:[TRAINING] Epoch: 160 | Step: 300 | Global step: 360780 | Running loss avg: 0.1832
INFO:root:[TRAINING] Epoch: 160 | Step: 400 | Global step: 360880 | Running loss avg: 0.1387
INFO:root:[TRAINING] Epoch: 160 | Step: 500 | Global step: 360980 | Running loss avg: 0.1252
INFO:root:[TRAINING] Epoch: 160 | Step: 600 | Global step: 361080 | Running loss avg: 0.1345
INFO:root:[TRAINING] Epoch: 160 | Step: 700 | Global step: 361180 | Running loss avg: 0.1155
INFO:root:[TRAINING] Epoch: 160 | Step: 800 | Global step: 361280 | Running loss avg: 0.1257
INFO:root:[TRAINING] Epoch: 160 | Step: 900 | Global step: 361380 | Running loss avg: 0.0943
INFO:root:[TRAINING] Epoch: 160 | Step: 1000 | Global step: 361480 | Running loss avg: 0.0898
INFO:root:[TRAINING] Epoch: 160 | Step: 1100 | Global step: 361580 | Running loss avg: 0.0887
INFO:root:[TRAINING] Epoch: 160 | Step: 1200 | Global step: 361680 | Running loss avg: 0.0974
INFO:root:[TRAINING] Epoch: 160 | Step: 1300 | Global step: 361780 | Running loss avg: 0.0912
INFO:root:[TRAINING] Epoch: 160 | Step: 1400 | Global step: 361880 | Running loss avg: 0.0932
INFO:root:[TRAINING] Epoch: 160 | Step: 1500 | Global step: 361980 | Running loss avg: 0.0761
INFO:root:[TRAINING] Epoch: 160 | Step: 1600 | Global step: 362080 | Running loss avg: 0.0816
INFO:root:[TRAINING] Epoch: 160 | Step: 1700 | Global step: 362180 | Running loss avg: 0.0699
INFO:root:[TRAINING] Epoch: 160 | Step: 1800 | Global step: 362280 | Running loss avg: 0.0589
INFO:root:[TRAINING] Epoch: 160 | Step: 1900 | Global step: 362380 | Running loss avg: 0.0531
INFO:root:[TRAINING] Epoch: 160 | Step: 2000 | Global step: 362480 | Running loss avg: 0.0471
INFO:root:[TRAINING] Epoch: 160 | Step: 2100 | Global step: 362580 | Running loss avg: 0.0324
INFO:root:[TRAINING] Epoch: 160 | Step: 2200 | Global step: 362680 | Running loss avg: 0.0326
INFO:root:[TRAINING] Epoch 160 concluded | Average epoch loss: 0.1026 | Average speed: 3166.99 wps
INFO:root:[VALIDATION] Epoch: 160 | Step: 100 | Running loss avg: 0.5111
INFO:root:[VALIDATION] Epoch: 160 | Step: 200 | Running loss avg: 0.4689
INFO:root:[VALIDATION] Epoch: 160 | Step: 300 | Running loss avg: 0.4506
INFO:root:[VALIDATION] Epoch: 160 | Step: 400 | Running loss avg: 0.5600
INFO:root:[VALIDATION] Epoch 160 concluded | Validation epoch loss: 0.5052
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: the return of the refugees is precisely what is needed to help restore normality and democracy and that is why the refugee merrygoround of bosnia and croatia for example must be set in motion without delay within the context of the stability pact
Decoded: the rest of the economy is precisely what is necessary to help prospects attack and society and that is why the immigration <UNK> of kosovo and finland for example must be taken in vote for delay within the course of the stability pact.
INFO:root:Encoded: we need to enforce the regulations and ensure that the polluter pays principle is applied so that financial penalties and some incentives are used to put pressure on both ship operators and oil companies to ensure that best practice is introduced
Decoded: we need to amend the procedures and ensure that the tourism pays transparency is applied as that financial taxes and these reasons are used to provide support of both goods million and fish companies to ensure that best effect is system.
INFO:root:Encoded: the time has come we feel for indepth consideration of how to put the community system of jurisdiction in order and to guarantee a fitting quality of justice
Decoded: the time has continue we feel for immediate account of how to make the community system of sanctions in order and to increase a proper quality of justice.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: we have to recognise that the austrian situation in particular and the issues raised in this question concerning italy and belgium are quite different from what is envisaged in articles 6 and 7 of the treaty of amsterdam
Decoded: we have to recognise that the austrian countries in particular and the issues made in this question of incidents and ethiopia are still <UNK> to what is precisely in eur <NUM> and <NUM> of the treaty of amsterdam.
INFO:root:Encoded: the supervisory function would be carried out within separate companies whose capital would be open to air companies or private partners
Decoded: the legal function would be carried out within finance and some capital would be open to waste industry or private partners.
INFO:root:Encoded: mr della vedova is afraid that the community authorities will attempt to overburden the development of this sector which is going to become so important for the european economy with regulatory constraints
Decoded: mr <UNK> <UNK> is spoke that the european community will ought to <UNK> the development of this sector which is going to play so important for the european area with contributions assessments.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 161 | Step: 100 | Global step: 362833 | Running loss avg: 0.0538
INFO:root:[TRAINING] Epoch: 161 | Step: 200 | Global step: 362933 | Running loss avg: 0.0538
INFO:root:[TRAINING] Epoch: 161 | Step: 300 | Global step: 363033 | Running loss avg: 0.1277
INFO:root:[TRAINING] Epoch: 161 | Step: 400 | Global step: 363133 | Running loss avg: 0.1929
INFO:root:[TRAINING] Epoch: 161 | Step: 500 | Global step: 363233 | Running loss avg: 0.1822
INFO:root:[TRAINING] Epoch: 161 | Step: 600 | Global step: 363333 | Running loss avg: 0.1370
INFO:root:[TRAINING] Epoch: 161 | Step: 700 | Global step: 363433 | Running loss avg: 0.1376
INFO:root:[TRAINING] Epoch: 161 | Step: 800 | Global step: 363533 | Running loss avg: 0.1168
INFO:root:[TRAINING] Epoch: 161 | Step: 900 | Global step: 363633 | Running loss avg: 0.1519
INFO:root:[TRAINING] Epoch: 161 | Step: 1000 | Global step: 363733 | Running loss avg: 0.1574
INFO:root:[TRAINING] Epoch: 161 | Step: 1100 | Global step: 363833 | Running loss avg: 0.1258
INFO:root:[TRAINING] Epoch: 161 | Step: 1200 | Global step: 363933 | Running loss avg: 0.0353
INFO:root:[TRAINING] Epoch: 161 | Step: 1300 | Global step: 364033 | Running loss avg: 0.0352
INFO:root:[TRAINING] Epoch: 161 | Step: 1400 | Global step: 364133 | Running loss avg: 0.0476
INFO:root:[TRAINING] Epoch: 161 | Step: 1500 | Global step: 364233 | Running loss avg: 0.0953
INFO:root:[TRAINING] Epoch: 161 | Step: 1600 | Global step: 364333 | Running loss avg: 0.0801
INFO:root:[TRAINING] Epoch: 161 | Step: 1700 | Global step: 364433 | Running loss avg: 0.0834
INFO:root:[TRAINING] Epoch: 161 | Step: 1800 | Global step: 364533 | Running loss avg: 0.0743
INFO:root:[TRAINING] Epoch: 161 | Step: 1900 | Global step: 364633 | Running loss avg: 0.0742
INFO:root:[TRAINING] Epoch: 161 | Step: 2000 | Global step: 364733 | Running loss avg: 0.0917
INFO:root:[TRAINING] Epoch: 161 | Step: 2100 | Global step: 364833 | Running loss avg: 0.1024
INFO:root:[TRAINING] Epoch: 161 | Step: 2200 | Global step: 364933 | Running loss avg: 0.0967
INFO:root:[TRAINING] Epoch 161 concluded | Average epoch loss: 0.1020 | Average speed: 3028.34 wps
INFO:root:[VALIDATION] Epoch: 161 | Step: 100 | Running loss avg: 0.5008
INFO:root:[VALIDATION] Epoch: 161 | Step: 200 | Running loss avg: 0.6081
INFO:root:[VALIDATION] Epoch: 161 | Step: 300 | Running loss avg: 0.4643
INFO:root:[VALIDATION] Epoch: 161 | Step: 400 | Running loss avg: 0.4820
INFO:root:[VALIDATION] Epoch 161 concluded | Validation epoch loss: 0.5162
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: i think that by taking concerted action we will manage to improve the system
Decoded: i think that by take interim action we we manage to monitor the system.
INFO:root:Encoded: people sometimes get the idea that the council is the place where issues are dealt with in an opaque way and that parliament is where they are dealt with in a transparent way
Decoded: people people get the idea that the council is the issue where issues are also with in the tariff way and that this is about they are dealing with in a transparent change.
INFO:root:Encoded: it is not acceptable to attempt as mrs stauner did to include points in the explanatory statement which had not been accepted by the majority in committee
Decoded: it is not possible to make as mrs echo could to include amendments in the final statement has had not been adopted by the majority of committee.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: she has clearly identified the problems created by the approval of the world intellectual property organisation s treaties
Decoded: he has also mentioned the areas exists by the conciliation of the world ethnic intellectual organisation s operations.
INFO:root:Encoded: mr president ladies and gentlemen allow me to begin by thanking the european commission for its sustained efforts in keeping the right of residence  within the context of the free movement of persons in europe  high on the agenda this is once again borne out by these two communications on the right of residence
Decoded: mr president ladies and gentlemen let us to immediately mr thanking the european commission for its genuine work in highlight the right of justice at the context of the world movement of children in europe on on the present this is then again mean out by these two restrictions on the right of service.
INFO:root:Encoded: it is certainly a tragic one but it must be seen as something exceptional
Decoded: it is probably a few one but it must be seen as what growing.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 162 | Step: 100 | Global step: 365086 | Running loss avg: 0.0660
INFO:root:[TRAINING] Epoch: 162 | Step: 200 | Global step: 365186 | Running loss avg: 0.0692
INFO:root:[TRAINING] Epoch: 162 | Step: 300 | Global step: 365286 | Running loss avg: 0.0682
INFO:root:[TRAINING] Epoch: 162 | Step: 400 | Global step: 365386 | Running loss avg: 0.0502
INFO:root:[TRAINING] Epoch: 162 | Step: 500 | Global step: 365486 | Running loss avg: 0.0543
INFO:root:[TRAINING] Epoch: 162 | Step: 600 | Global step: 365586 | Running loss avg: 0.0396
INFO:root:[TRAINING] Epoch: 162 | Step: 700 | Global step: 365686 | Running loss avg: 0.0312
INFO:root:[TRAINING] Epoch: 162 | Step: 800 | Global step: 365786 | Running loss avg: 0.0307
INFO:root:[TRAINING] Epoch: 162 | Step: 900 | Global step: 365886 | Running loss avg: 0.0664
INFO:root:[TRAINING] Epoch: 162 | Step: 1000 | Global step: 365986 | Running loss avg: 0.0848
INFO:root:[TRAINING] Epoch: 162 | Step: 1100 | Global step: 366086 | Running loss avg: 0.0910
INFO:root:[TRAINING] Epoch: 162 | Step: 1200 | Global step: 366186 | Running loss avg: 0.1491
INFO:root:[TRAINING] Epoch: 162 | Step: 1300 | Global step: 366286 | Running loss avg: 0.1464
INFO:root:[TRAINING] Epoch: 162 | Step: 1400 | Global step: 366386 | Running loss avg: 0.1292
INFO:root:[TRAINING] Epoch: 162 | Step: 1500 | Global step: 366486 | Running loss avg: 0.0816
INFO:root:[TRAINING] Epoch: 162 | Step: 1600 | Global step: 366586 | Running loss avg: 0.0768
INFO:root:[TRAINING] Epoch: 162 | Step: 1700 | Global step: 366686 | Running loss avg: 0.0781
INFO:root:[TRAINING] Epoch: 162 | Step: 1800 | Global step: 366786 | Running loss avg: 0.0976
INFO:root:[TRAINING] Epoch: 162 | Step: 1900 | Global step: 366886 | Running loss avg: 0.0990
INFO:root:[TRAINING] Epoch: 162 | Step: 2000 | Global step: 366986 | Running loss avg: 0.1140
INFO:root:[TRAINING] Epoch: 162 | Step: 2100 | Global step: 367086 | Running loss avg: 0.1989
INFO:root:[TRAINING] Epoch: 162 | Step: 2200 | Global step: 367186 | Running loss avg: 0.2170
INFO:root:[TRAINING] Epoch 162 concluded | Average epoch loss: 0.0956 | Average speed: 3166.27 wps
INFO:root:[VALIDATION] Epoch: 162 | Step: 100 | Running loss avg: 0.5260
INFO:root:[VALIDATION] Epoch: 162 | Step: 200 | Running loss avg: 0.6029
INFO:root:[VALIDATION] Epoch: 162 | Step: 300 | Running loss avg: 0.4576
INFO:root:[VALIDATION] Epoch: 162 | Step: 400 | Running loss avg: 0.4885
INFO:root:[VALIDATION] Epoch 162 concluded | Validation epoch loss: 0.5223
INFO:root:==========
INFO:root:Training samples decoding:
